asvLen	totReads	numSamps
ASV.1308	239	197	1
ASV.1310	325	195	1
ASV.1311	244	195	2
ASV.1312	328	195	1
ASV.1313	330	194	1
ASV.1314	309	194	2
ASV.1318	265	194	1
ASV.1319	328	194	1
ASV.1320	328	194	1
ASV.1321	348	194	1
ASV.1322	328	193	1
ASV.1323	328	193	1
ASV.1324	328	193	1
ASV.1325	325	193	1
ASV.1326	216	193	1
ASV.1327	325	192	1
ASV.1329	328	192	1
ASV.1330	325	192	1
ASV.1331	325	192	1
ASV.1332	328	192	1
ASV.1333	337	191	1
ASV.1335	215	191	8
ASV.1336	257	191	1
ASV.1337	310	190	1
ASV.1338	325	190	2
ASV.1339	257	190	5
ASV.1341	328	189	1
ASV.1343	277	189	2
ASV.1344	325	189	1
ASV.1345	223	188	5
ASV.1346	277	188	1
ASV.1347	272	188	1
ASV.1348	268	188	1
ASV.1349	304	187	1
ASV.1350	328	187	1
ASV.1351	325	187	1
ASV.1353	277	187	1
ASV.1354	240	187	1
ASV.1355	283	186	1
ASV.1356	223	186	5
ASV.1357	235	185	1
ASV.1358	328	185	1
ASV.1359	333	185	1
ASV.1360	232	184	1
ASV.1361	328	184	1
ASV.1362	316	184	1
ASV.1363	302	184	1
ASV.1364	325	184	1
ASV.1365	328	184	1
ASV.1367	294	183	1
ASV.1368	242	183	1
ASV.1370	256	182	1
ASV.1371	316	182	1
ASV.1373	328	182	1
ASV.1374	245	182	1
ASV.1375	322	182	1
ASV.1376	332	182	1
ASV.1378	285	181	1
ASV.1379	325	181	3
ASV.1380	239	181	2
ASV.1381	268	181	5
ASV.1383	325	181	1
ASV.1384	328	181	1
ASV.1385	328	180	1
ASV.1386	325	180	1
ASV.1387	276	180	1
ASV.1389	311	180	1
ASV.1391	276	180	1
ASV.1392	328	180	1
ASV.1393	229	180	1
ASV.1394	287	179	1
ASV.1395	328	179	1
