ids1	ids2
AUID.98248	AUID.102215
AUID.98249	AUID.102430
AUID.98250	AUID.102542
AUID.98252	AUID.102759
AUID.98253	AUID.102976
AUID.98254	AUID.103193
AUID.98255	AUID.103302
AUID.98256	AUID.103843
AUID.98257	AUID.103952
AUID.98258	AUID.104062
AUID.98259	AUID.104279
AUID.98260	AUID.104498
AUID.98261	AUID.104608
AUID.98262	AUID.104703
AUID.98263	AUID.104812
AUID.98264	AUID.104922
AUID.98265	AUID.105031
AUID.98266	AUID.105141
AUID.98267	AUID.105250
AUID.98268	AUID.105360
AUID.98269	AUID.105470
AUID.98270	AUID.105580
AUID.98271	AUID.105800
AUID.98272	AUID.105911
AUID.98273	AUID.106129
AUID.98274	AUID.106237
AUID.98275	AUID.106345
AUID.98276	AUID.106566
AUID.98277	AUID.106676
AUID.98278	AUID.106786
AUID.98279	AUID.106890
AUID.98280	AUID.106998
AUID.98281	AUID.107322
AUID.98282	AUID.107433
AUID.98283	AUID.107542
AUID.98284	AUID.107652
AUID.98286	AUID.107870
AUID.98287	AUID.107978
AUID.98289	AUID.108410
AUID.98290	AUID.108515
AUID.98291	AUID.108626
AUID.98292	AUID.108736
AUID.98293	AUID.108955
AUID.98294	AUID.109169
AUID.98295	AUID.109277
AUID.98297	AUID.109496
AUID.98298	AUID.109821
AUID.98300	AUID.110039
AUID.98301	AUID.110149
AUID.98302	AUID.110257
AUID.98303	AUID.110367
AUID.98304	AUID.110477
AUID.98305	AUID.110887
AUID.98306	AUID.110997
AUID.98307	AUID.111105
AUID.98308	AUID.111429
AUID.98309	AUID.111537
AUID.98310	AUID.111647
AUID.98313	AUID.111976
AUID.98314	AUID.112086
AUID.98315	AUID.112195
AUID.98316	AUID.112306
AUID.98317	AUID.112415
AUID.98318	AUID.112741
AUID.98319	AUID.112850
AUID.98320	AUID.112960
AUID.98321	AUID.113067
AUID.98322	AUID.113178
AUID.98323	AUID.113393
AUID.98325	AUID.113612
AUID.98327	AUID.113825
AUID.98328	AUID.113936
AUID.98329	AUID.114155
AUID.98330	AUID.114262
AUID.98331	AUID.114369
AUID.98332	AUID.114480
AUID.98333	AUID.114590
AUID.98334	AUID.114809
AUID.98335	AUID.114919
AUID.98336	AUID.115028
AUID.98337	AUID.115136
AUID.98338	AUID.115244
AUID.98339	AUID.115351
AUID.98342	AUID.115893
AUID.98343	AUID.116114
AUID.98344	AUID.116224
AUID.98345	AUID.116332
AUID.98347	AUID.116551
AUID.98348	AUID.116659
AUID.98349	AUID.116880
AUID.98350	AUID.116989
AUID.98351	AUID.117098
AUID.98352	AUID.117207
AUID.98353	AUID.117424
AUID.98354	AUID.117644
AUID.98355	AUID.117863
AUID.98356	AUID.117974
AUID.98357	AUID.118085
AUID.98358	AUID.118195
AUID.98359	AUID.118285
AUID.98360	AUID.118393
AUID.98361	AUID.118502
AUID.98362	AUID.118610
AUID.98363	AUID.118718
AUID.98364	AUID.118828
AUID.98365	AUID.118935
AUID.98367	AUID.119262
AUID.98368	AUID.119698
AUID.98369	AUID.119809
AUID.98370	AUID.119920
AUID.98371	AUID.120028
AUID.98373	AUID.120350
AUID.98375	AUID.120566
AUID.98377	AUID.120786
AUID.98378	AUID.120896
AUID.98379	AUID.121008
AUID.98380	AUID.121118
AUID.98381	AUID.121227
AUID.98383	AUID.121447
AUID.98384	AUID.121556
AUID.98385	AUID.121665
AUID.98386	AUID.121774
AUID.98387	AUID.121882
AUID.98388	AUID.121990
AUID.98390	AUID.122207
AUID.98392	AUID.122422
AUID.98393	AUID.122532
AUID.98394	AUID.122750
AUID.98395	AUID.122859
AUID.98396	AUID.122970
AUID.98398	AUID.123002
AUID.98401	AUID.123045
AUID.98402	AUID.123054
AUID.98404	AUID.123073
AUID.98405	AUID.123083
AUID.98408	AUID.123115
AUID.98409	AUID.123126
AUID.98410	AUID.123136
AUID.98411	AUID.123155
AUID.98412	AUID.123165
AUID.98413	AUID.123176
AUID.98415	AUID.123197
AUID.98417	AUID.123216
AUID.98421	AUID.123258
AUID.98423	AUID.123279
AUID.98425	AUID.123300
AUID.98426	AUID.123319
AUID.98429	AUID.123351
AUID.98430	AUID.123372
AUID.98432	AUID.123402
AUID.98433	AUID.123412
AUID.98434	AUID.123423
AUID.98437	AUID.123464
AUID.98438	AUID.123475
AUID.98440	AUID.123496
AUID.98443	AUID.123526
AUID.98444	AUID.123535
AUID.98445	AUID.123546
AUID.98446	AUID.123557
AUID.98448	AUID.123579
AUID.98451	AUID.123612
AUID.98452	AUID.123622
AUID.98454	AUID.123644
AUID.98460	AUID.123708
AUID.98463	AUID.123739
AUID.98465	AUID.123759
AUID.98468	AUID.123790
AUID.98470	AUID.123823
AUID.98473	AUID.123856
AUID.98475	AUID.123877
AUID.98479	AUID.123931
AUID.98482	AUID.98208
AUID.98483	AUID.123974
AUID.98486	AUID.124015
AUID.98488	AUID.124036
AUID.98489	AUID.124045
AUID.98492	AUID.124085
AUID.98494	AUID.124107
AUID.98495	AUID.124116
AUID.98498	AUID.124149
AUID.98505	AUID.124239
AUID.98506	AUID.124265
AUID.98510	AUID.124318
AUID.98511	AUID.124330
AUID.98513	AUID.124352
AUID.98517	AUID.124395
AUID.98527	AUID.124503
AUID.98530	AUID.124536
AUID.98531	AUID.124547
AUID.98533	AUID.124567
AUID.98534	AUID.124577
AUID.98538	AUID.124617
AUID.98543	AUID.124678
AUID.98544	AUID.124689
AUID.98547	AUID.124721
AUID.98548	AUID.124739
AUID.98557	AUID.124856
AUID.98561	AUID.124908
AUID.98573	AUID.125040
AUID.96528	AUID.96721
AUID.98581	AUID.125167
AUID.98588	AUID.125278
AUID.98606	AUID.125522
AUID.98694	AUID.126588
AUID.98775	AUID.127574
AUID.101409	AUID.123287
AUID.102744	AUID.124758
AUID.96524	AUID.96624
AUID.116779	AUID.108359
AUID.122529	AUID.114697
AUID.130004	AUID.138222
AUID.130005	AUID.140353
AUID.130006	AUID.141428
AUID.130007	AUID.143582
AUID.130008	AUID.132192
AUID.130009	AUID.133275
AUID.130010	AUID.134313
AUID.130011	AUID.130051
AUID.130012	AUID.135724
AUID.130013	AUID.135829
AUID.130014	AUID.136037
AUID.130015	AUID.136243
AUID.130016	AUID.136453
AUID.130017	AUID.136655
AUID.130018	AUID.136758
AUID.130019	AUID.136859
AUID.130020	AUID.137072
AUID.130021	AUID.137391
AUID.130022	AUID.137596
AUID.130023	AUID.137697
AUID.130024	AUID.137797
AUID.130025	AUID.137908
AUID.130026	AUID.138012
AUID.130027	AUID.138121
AUID.130028	AUID.138223
AUID.130029	AUID.138543
AUID.97987	AUID.98199
AUID.130030	AUID.138756
AUID.130031	AUID.138857
AUID.130032	AUID.138964
AUID.130033	AUID.139073
AUID.130034	AUID.139175
AUID.130035	AUID.139283
AUID.130036	AUID.139390
AUID.130037	AUID.139499
AUID.130038	AUID.139596
AUID.130039	AUID.139704
AUID.130040	AUID.139814
AUID.130041	AUID.139923
AUID.130042	AUID.140026
AUID.130043	AUID.140243
AUID.130044	AUID.140354
AUID.130045	AUID.140464
AUID.130046	AUID.141001
AUID.130047	AUID.141213
AUID.130048	AUID.141318
AUID.130049	AUID.141429
AUID.130050	AUID.141535
AUID.130051	AUID.141646
AUID.130052	AUID.141863
AUID.130053	AUID.141966
AUID.130054	AUID.142077
AUID.130055	AUID.142181
AUID.130056	AUID.142290
AUID.130057	AUID.142510
AUID.130058	AUID.142618
AUID.130059	AUID.142817
AUID.130060	AUID.142927
AUID.130061	AUID.143037
AUID.130062	AUID.143146
AUID.130063	AUID.143255
AUID.130064	AUID.143364
AUID.130065	AUID.143472
AUID.130066	AUID.143583
AUID.130067	AUID.143693
AUID.130068	AUID.143802
AUID.130069	AUID.143901
AUID.130070	AUID.144011
AUID.130071	AUID.144121
AUID.130072	AUID.144229
AUID.130073	AUID.144338
AUID.130074	AUID.144447
AUID.130076	AUID.144555
AUID.130075	AUID.130053
AUID.130077	AUID.130381
AUID.130078	AUID.130491
AUID.130079	AUID.130699
AUID.130080	AUID.130809
AUID.130081	AUID.130917
AUID.130082	AUID.131025
AUID.130083	AUID.131135
AUID.130084	AUID.131351
AUID.130085	AUID.131457
AUID.130086	AUID.131668
AUID.130087	AUID.131778
AUID.130088	AUID.131887
AUID.130089	AUID.131994
AUID.96470	AUID.96549
AUID.130090	AUID.132193
AUID.130091	AUID.132301
AUID.130092	AUID.132733
AUID.130093	AUID.132950
AUID.130094	AUID.133059
AUID.130095	AUID.133276
AUID.130096	AUID.133493
AUID.130097	AUID.133600
AUID.130098	AUID.133885
AUID.130099	AUID.133993
AUID.130100	AUID.134208
AUID.130101	AUID.134314
AUID.130102	AUID.134424
AUID.130103	AUID.134534
AUID.130104	AUID.134643
AUID.130105	AUID.134748
AUID.130106	AUID.134856
AUID.130107	AUID.135180
AUID.130108	AUID.135284
AUID.130109	AUID.135361
AUID.130110	AUID.135467
AUID.130111	AUID.135577
AUID.130112	AUID.135661
AUID.130113	AUID.135672
AUID.130114	AUID.135683
AUID.130115	AUID.135693
AUID.130116	AUID.135704
AUID.130117	AUID.135715
AUID.130118	AUID.135725
AUID.130119	AUID.135735
AUID.130120	AUID.135746
AUID.130121	AUID.135757
AUID.130122	AUID.135776
AUID.130123	AUID.135807
AUID.130124	AUID.135818
AUID.97991	AUID.98035
AUID.130125	AUID.135840
AUID.130126	AUID.135861
AUID.130127	AUID.135871
AUID.130128	AUID.135882
AUID.130129	AUID.135893
AUID.130130	AUID.135898
AUID.130131	AUID.135909
AUID.130132	AUID.135920
AUID.130133	AUID.135931
AUID.130134	AUID.135942
AUID.130135	AUID.135953
AUID.130136	AUID.135964
AUID.130137	AUID.135972
AUID.130138	AUID.135983
AUID.130139	AUID.135994
AUID.130140	AUID.136005
AUID.130141	AUID.136016
AUID.130142	AUID.136027
AUID.130143	AUID.136038
AUID.130144	AUID.136048
AUID.130145	AUID.136067
AUID.130146	AUID.136077
AUID.130147	AUID.136088
AUID.130148	AUID.136107
AUID.130149	AUID.136118
AUID.130150	AUID.136129
AUID.130151	AUID.136140
AUID.130152	AUID.136150
AUID.130153	AUID.136161
AUID.130154	AUID.136191
AUID.130156	AUID.136221
AUID.130157	AUID.136232
AUID.130158	AUID.136244
AUID.130159	AUID.136255
AUID.130160	AUID.136276
AUID.130161	AUID.136287
AUID.130162	AUID.136298
AUID.130163	AUID.136309
AUID.130164	AUID.136318
AUID.130166	AUID.136350
AUID.130167	AUID.136380
AUID.130168	AUID.136391
AUID.130169	AUID.136402
AUID.130170	AUID.136412
AUID.130171	AUID.136423
AUID.130172	AUID.136434
AUID.130174	AUID.136464
AUID.130177	AUID.136506
AUID.130178	AUID.136517
AUID.130179	AUID.136528
AUID.130180	AUID.136535
AUID.130181	AUID.136546
AUID.130182	AUID.136556
AUID.130183	AUID.136567
AUID.130184	AUID.136597
AUID.130185	AUID.136608
AUID.130186	AUID.136629
AUID.130187	AUID.136644
AUID.130188	AUID.136656
AUID.130189	AUID.136667
AUID.130191	AUID.136689
AUID.130192	AUID.136700
AUID.130194	AUID.136720
AUID.130195	AUID.136731
AUID.130196	AUID.136747
AUID.130199	AUID.136789
AUID.130200	AUID.136800
AUID.130201	AUID.136809
AUID.130203	AUID.136840
AUID.130205	AUID.136880
AUID.130206	AUID.136891
AUID.130207	AUID.136902
AUID.130208	AUID.136913
AUID.130209	AUID.136923
AUID.130210	AUID.136933
AUID.130213	AUID.136964
AUID.130214	AUID.136973
AUID.130215	AUID.136984
AUID.130216	AUID.136995
AUID.130217	AUID.137006
AUID.130219	AUID.137028
AUID.130220	AUID.137039
AUID.130222	AUID.137061
AUID.130226	AUID.137106
AUID.130228	AUID.137124
AUID.130229	AUID.137134
AUID.130230	AUID.137145
AUID.130231	AUID.137156
AUID.130233	AUID.137188
AUID.130235	AUID.137210
AUID.130236	AUID.137221
AUID.130241	AUID.137272
AUID.130242	AUID.137283
AUID.130243	AUID.137294
AUID.130244	AUID.137305
AUID.130246	AUID.137325
AUID.130247	AUID.137336
AUID.130248	AUID.137347
AUID.130250	AUID.137369
AUID.130251	AUID.137380
AUID.130253	AUID.137402
AUID.130255	AUID.137427
AUID.130256	AUID.137448
AUID.130257	AUID.137459
AUID.130258	AUID.137470
AUID.130259	AUID.137481
AUID.130261	AUID.137501
AUID.130262	AUID.137512
AUID.130263	AUID.137523
AUID.130265	AUID.137542
AUID.130267	AUID.137564
AUID.130268	AUID.137575
AUID.130269	AUID.137586
AUID.130270	AUID.137605
AUID.130272	AUID.137623
AUID.130273	AUID.137653
AUID.130275	AUID.137675
AUID.130277	AUID.137698
AUID.130279	AUID.137728
AUID.130281	AUID.137749
AUID.130282	AUID.137760
AUID.130284	AUID.137786
AUID.130285	AUID.137798
AUID.130286	AUID.137809
AUID.130287	AUID.137820
AUID.130288	AUID.137831
AUID.130289	AUID.137842
AUID.130290	AUID.137853
AUID.130299	AUID.137963
AUID.130301	AUID.137985
AUID.130302	AUID.137995
AUID.130303	AUID.138003
AUID.130304	AUID.138013
AUID.130305	AUID.138024
AUID.130307	AUID.138046
AUID.130308	AUID.138057
AUID.130309	AUID.138078
AUID.130311	AUID.138099
AUID.130312	AUID.138110
AUID.130313	AUID.138122
AUID.130318	AUID.138175
AUID.130319	AUID.138195
AUID.130321	AUID.138215
AUID.130322	AUID.138224
AUID.130324	AUID.138244
AUID.130325	AUID.138255
AUID.130328	AUID.138288
AUID.130329	AUID.138299
AUID.130330	AUID.138310
AUID.130331	AUID.138321
AUID.130336	AUID.138385
AUID.130337	AUID.138396
AUID.130338	AUID.138416
AUID.130339	AUID.138427
AUID.130340	AUID.138438
AUID.130341	AUID.138449
AUID.130342	AUID.138459
AUID.130346	AUID.138499
AUID.130349	AUID.138532
AUID.96268	AUID.96396
AUID.96258	AUID.96433
AUID.96259	AUID.96442
AUID.96261	AUID.96339
AUID.96265	AUID.96393
AUID.96266	AUID.96394
AUID.96269	AUID.96397
AUID.96330	AUID.96303
AUID.96415	AUID.96458
AUID.96416	AUID.96495
AUID.96417	AUID.96496
AUID.96418	AUID.96497
AUID.96419	AUID.96498
AUID.96420	AUID.96499
AUID.96421	AUID.96500
AUID.96424	AUID.96503
AUID.96425	AUID.96504
AUID.96427	AUID.96506
AUID.96428	AUID.96507
AUID.96429	AUID.96508
AUID.96430	AUID.96509
AUID.96431	AUID.96510
AUID.96432	AUID.96511
AUID.96433	AUID.96512
AUID.96434	AUID.96513
AUID.96435	AUID.96514
AUID.96436	AUID.96515
AUID.96437	AUID.96516
AUID.96438	AUID.96517
AUID.96439	AUID.96518
AUID.96440	AUID.96519
AUID.96441	AUID.96520
AUID.96442	AUID.96521
AUID.96446	AUID.96525
AUID.96447	AUID.96526
AUID.96449	AUID.96528
AUID.96451	AUID.96530
AUID.96511	AUID.96563
AUID.96512	AUID.96564
AUID.96514	AUID.96555
AUID.96515	AUID.96556
AUID.96517	AUID.96558
AUID.96522	AUID.96585
AUID.96523	AUID.96604
AUID.96525	AUID.96644
AUID.96526	AUID.96655
AUID.96527	AUID.96703
AUID.96529	AUID.96722
AUID.96530	AUID.96723
AUID.96531	AUID.96724
AUID.96532	AUID.96565
AUID.96533	AUID.96725
AUID.96534	AUID.96726
AUID.96535	AUID.96727
AUID.96536	AUID.96728
AUID.96537	AUID.96729
AUID.96538	AUID.96730
AUID.96539	AUID.96731
AUID.96540	AUID.96732
AUID.96541	AUID.96733
AUID.96542	AUID.96734
AUID.96543	AUID.96735
AUID.96544	AUID.96736
AUID.96545	AUID.96737
AUID.96546	AUID.96738
AUID.96547	AUID.96739
AUID.96548	AUID.96740
AUID.96549	AUID.96741
AUID.96550	AUID.96742
AUID.96733	AUID.96776
AUID.96734	AUID.96847
AUID.96735	AUID.96892
AUID.96736	AUID.96940
AUID.96737	AUID.96952
AUID.96738	AUID.96963
AUID.96739	AUID.96973
AUID.96740	AUID.96991
AUID.96741	AUID.96777
AUID.96742	AUID.96793
AUID.96743	AUID.96801
AUID.96744	AUID.96808
AUID.96745	AUID.96816
AUID.96746	AUID.96822
AUID.96747	AUID.96830
AUID.96748	AUID.96834
AUID.96749	AUID.96839
AUID.96750	AUID.96848
AUID.96751	AUID.96853
AUID.96752	AUID.96858
AUID.96753	AUID.96861
AUID.96754	AUID.96865
AUID.96755	AUID.96869
AUID.96756	AUID.96877
AUID.96757	AUID.96882
AUID.96758	AUID.96884
AUID.96759	AUID.96887
AUID.96760	AUID.96893
AUID.96761	AUID.96899
AUID.96762	AUID.96903
AUID.96763	AUID.96915
AUID.96764	AUID.96922
AUID.96765	AUID.96927
AUID.96766	AUID.96933
AUID.96767	AUID.96941
AUID.96768	AUID.96944
AUID.96769	AUID.96945
AUID.96770	AUID.96946
AUID.96771	AUID.96947
AUID.96772	AUID.96948
AUID.96773	AUID.96949
AUID.96774	AUID.96950
AUID.96775	AUID.96951
AUID.96776	AUID.96953
AUID.96777	AUID.96954
AUID.96778	AUID.96955
AUID.96779	AUID.96956
AUID.96780	AUID.96957
AUID.96781	AUID.96958
AUID.96782	AUID.96959
AUID.96783	AUID.96960
AUID.96784	AUID.96961
AUID.96785	AUID.96962
AUID.96786	AUID.96964
AUID.96787	AUID.96965
AUID.96788	AUID.96966
AUID.96789	AUID.96967
AUID.96790	AUID.96968
AUID.96791	AUID.96969
AUID.96792	AUID.96970
AUID.96793	AUID.96971
AUID.96794	AUID.96972
AUID.96795	AUID.96974
AUID.96796	AUID.96975
AUID.96797	AUID.96976
AUID.96798	AUID.96977
AUID.96799	AUID.96978
AUID.96800	AUID.96979
AUID.96801	AUID.96980
AUID.96802	AUID.96981
AUID.96803	AUID.96982
AUID.96804	AUID.96983
AUID.96805	AUID.96984
AUID.96806	AUID.96985
AUID.96807	AUID.96986
AUID.96808	AUID.96987
AUID.96809	AUID.96988
AUID.96810	AUID.96989
AUID.96811	AUID.96990
AUID.96812	AUID.96992
AUID.96813	AUID.96993
AUID.96814	AUID.96994
AUID.96815	AUID.96995
AUID.96816	AUID.96996
AUID.96817	AUID.96997
AUID.96818	AUID.96998
AUID.96819	AUID.96999
AUID.96820	AUID.96778
AUID.96821	AUID.96779
AUID.96822	AUID.96780
AUID.96823	AUID.96781
AUID.96824	AUID.96782
AUID.96825	AUID.96783
AUID.96826	AUID.96784
AUID.96827	AUID.96785
AUID.96828	AUID.96786
AUID.96829	AUID.96787
AUID.96830	AUID.96788
AUID.96831	AUID.96789
AUID.96832	AUID.96790
AUID.96833	AUID.96791
AUID.96834	AUID.96792
AUID.96835	AUID.96794
AUID.96836	AUID.96795
AUID.96837	AUID.96796
AUID.96838	AUID.96797
AUID.96839	AUID.96798
AUID.96840	AUID.96799
AUID.96841	AUID.96800
AUID.96842	AUID.96802
AUID.96843	AUID.96803
AUID.96844	AUID.96804
AUID.96845	AUID.96805
AUID.96846	AUID.96806
AUID.96847	AUID.96807
AUID.96848	AUID.96809
AUID.96849	AUID.96810
AUID.96850	AUID.96811
AUID.96851	AUID.96812
AUID.96852	AUID.96813
AUID.96853	AUID.96814
AUID.96854	AUID.96815
AUID.96855	AUID.96817
AUID.96856	AUID.96818
AUID.96857	AUID.96819
AUID.96858	AUID.96820
AUID.96859	AUID.96821
AUID.96860	AUID.96823
AUID.96861	AUID.96824
AUID.96862	AUID.96825
AUID.96863	AUID.96826
AUID.96864	AUID.96827
AUID.96865	AUID.96828
AUID.96866	AUID.96829
AUID.96867	AUID.96831
AUID.96868	AUID.96832
AUID.96869	AUID.96833
AUID.96870	AUID.96835
AUID.96871	AUID.96836
AUID.96872	AUID.96837
AUID.96873	AUID.96838
AUID.96874	AUID.96840
AUID.96875	AUID.96841
AUID.96876	AUID.96842
AUID.96877	AUID.96843
AUID.96878	AUID.96844
AUID.96879	AUID.96845
AUID.96880	AUID.96846
AUID.96881	AUID.96849
AUID.96882	AUID.96850
AUID.96883	AUID.96851
AUID.96884	AUID.96852
AUID.96885	AUID.96854
AUID.96886	AUID.96855
AUID.96887	AUID.96856
AUID.96888	AUID.96857
AUID.96889	AUID.96859
AUID.96890	AUID.96860
AUID.96891	AUID.96862
AUID.96892	AUID.96863
AUID.96893	AUID.96864
AUID.96894	AUID.96866
AUID.96895	AUID.96867
AUID.96896	AUID.96868
AUID.96897	AUID.96870
AUID.96898	AUID.96871
AUID.96899	AUID.96872
AUID.96900	AUID.96873
AUID.96901	AUID.96874
AUID.96902	AUID.96875
AUID.96903	AUID.96876
AUID.96904	AUID.96878
AUID.96905	AUID.96879
AUID.96906	AUID.96880
AUID.96907	AUID.96881
AUID.96908	AUID.96883
AUID.96909	AUID.96885
AUID.96910	AUID.96886
AUID.96911	AUID.96888
AUID.96912	AUID.96889
AUID.96913	AUID.96890
AUID.96914	AUID.96891
AUID.96949	AUID.96934
AUID.96958	AUID.97435
AUID.96959	AUID.97518
AUID.96960	AUID.97601
AUID.96961	AUID.97668
AUID.96963	AUID.97824
AUID.96964	AUID.97899
AUID.96965	AUID.97965
AUID.96966	AUID.97001
AUID.96967	AUID.97062
AUID.96968	AUID.97177
AUID.96969	AUID.97249
AUID.96970	AUID.97307
AUID.96971	AUID.97352
AUID.96972	AUID.97402
AUID.96973	AUID.97416
AUID.96974	AUID.97426
AUID.96976	AUID.97444
AUID.96977	AUID.97451
AUID.96979	AUID.97468
AUID.96980	AUID.97479
AUID.96981	AUID.97485
AUID.96982	AUID.97502
AUID.96983	AUID.97509
AUID.96984	AUID.97525
AUID.96986	AUID.97551
AUID.96987	AUID.97566
AUID.96989	AUID.97585
AUID.96994	AUID.97629
AUID.96995	AUID.97635
AUID.96996	AUID.97642
AUID.96997	AUID.97649
AUID.96999	AUID.97669
AUID.97002	AUID.97694
AUID.97003	AUID.97700
AUID.97005	AUID.97717
AUID.97006	AUID.97724
AUID.97009	AUID.97756
AUID.97011	AUID.97788
AUID.97012	AUID.97802
AUID.97013	AUID.97816
AUID.97016	AUID.97854
AUID.97018	AUID.97869
AUID.97019	AUID.97882
AUID.97020	AUID.97887
AUID.97022	AUID.97914
AUID.97023	AUID.97920
AUID.97024	AUID.97925
AUID.97025	AUID.97934
AUID.97027	AUID.97951
AUID.97028	AUID.97982
AUID.97030	AUID.97996
AUID.97032	AUID.98017
AUID.97034	AUID.97002
AUID.97035	AUID.97009
AUID.97036	AUID.97029
AUID.97037	AUID.97033
AUID.97041	AUID.97063
AUID.97044	AUID.97084
AUID.97046	AUID.97105
AUID.97047	AUID.97115
AUID.97055	AUID.97190
AUID.97056	AUID.97198
AUID.97057	AUID.97206
AUID.97985	AUID.98110
AUID.97986	AUID.98154
AUID.97988	AUID.98202
AUID.97990	AUID.98032
AUID.97992	AUID.98038
AUID.97993	AUID.98044
AUID.97994	AUID.98045
AUID.97995	AUID.98047
AUID.97996	AUID.98052
AUID.97998	AUID.98061
AUID.97999	AUID.98065
AUID.98000	AUID.98079
AUID.98002	AUID.98145
AUID.98003	AUID.98191
AUID.98004	AUID.98194
AUID.98006	AUID.98196
AUID.98007	AUID.98197
AUID.98008	AUID.98198
AUID.98009	AUID.98200
AUID.98010	AUID.98201
AUID.98011	AUID.98203
AUID.98014	AUID.98206
AUID.98016	AUID.98030
AUID.172086	AUID.172274
AUID.172087	AUID.172341
AUID.172088	AUID.172394
AUID.172089	AUID.172503
AUID.172090	AUID.172604
AUID.172091	AUID.172206
AUID.172092	AUID.172211
AUID.172093	AUID.172217
AUID.172094	AUID.172227
AUID.172095	AUID.172236
AUID.172096	AUID.172245
AUID.172097	AUID.172253
AUID.172098	AUID.172275
AUID.172099	AUID.172281
AUID.172100	AUID.172297
AUID.172101	AUID.172303
AUID.172102	AUID.172311
AUID.172103	AUID.172317
AUID.172104	AUID.172323
AUID.172105	AUID.172330
AUID.172106	AUID.172350
AUID.172107	AUID.172359
AUID.172108	AUID.172365
AUID.172109	AUID.172385
AUID.172110	AUID.172395
AUID.172111	AUID.172400
AUID.172112	AUID.172411
AUID.172113	AUID.172421
AUID.172114	AUID.172435
AUID.172115	AUID.172442
AUID.172116	AUID.172454
AUID.172117	AUID.172456
AUID.172118	AUID.172464
AUID.172119	AUID.172467
AUID.172120	AUID.172479
AUID.172121	AUID.172486
AUID.172122	AUID.172504
AUID.172123	AUID.172509
AUID.172124	AUID.172513
AUID.172125	AUID.172515
AUID.172126	AUID.172519
AUID.172127	AUID.172532
AUID.172128	AUID.172536
AUID.172129	AUID.172552
AUID.172130	AUID.172557
AUID.172131	AUID.172568
AUID.172132	AUID.172574
AUID.172133	AUID.172593
AUID.172134	AUID.172601
AUID.172135	AUID.172605
AUID.172136	AUID.172614
AUID.172137	AUID.172623
AUID.172138	AUID.172633
AUID.172139	AUID.172641
AUID.172140	AUID.172646
AUID.172141	AUID.172667
AUID.172142	AUID.172676
AUID.172143	AUID.172684
AUID.172144	AUID.172699
AUID.172145	AUID.172702
AUID.172146	AUID.172720
AUID.172147	AUID.172735
AUID.172148	AUID.172738
AUID.172149	AUID.172166
AUID.172150	AUID.172176
AUID.172151	AUID.172186
AUID.172152	AUID.172197
AUID.172153	AUID.172200
AUID.172154	AUID.172201
AUID.172155	AUID.172204
AUID.172156	AUID.172205
AUID.172157	AUID.172207
AUID.172158	AUID.172208
AUID.172159	AUID.172209
AUID.172160	AUID.172210
AUID.172161	AUID.172212
AUID.172162	AUID.172213
AUID.172163	AUID.172214
AUID.172164	AUID.172215
AUID.172165	AUID.172216
AUID.172166	AUID.172218
AUID.172167	AUID.172219
AUID.172168	AUID.172220
AUID.172169	AUID.172221
AUID.172170	AUID.172222
AUID.172171	AUID.172223
AUID.172172	AUID.172224
AUID.172173	AUID.172225
AUID.172174	AUID.172226
AUID.172175	AUID.172228
AUID.172176	AUID.172229
