AUID_updt	AUID_OLD
AUID.3673	AUID.2563
AUID.86296	AUID.86259
AUID.4514	AUID.3906
AUID.106	AUID.20
AUID.9957	AUID.9334
AUID.174060	AUID.172729
AUID.4659	AUID.3912
AUID.148968	AUID.144707
AUID.3418	AUID.2715
AUID.2807	AUID.2614
AUID.165729	AUID.144845
AUID.148382	AUID.144703
AUID.9084	AUID.5139
AUID.9975	AUID.9337
AUID.144761	AUID.144675
AUID.9553	AUID.9354
AUID.10112	AUID.10113
AUID.3376	AUID.2682
AUID.9689	AUID.9367
AUID.10004	AUID.9340
AUID.153153	AUID.144738
AUID.165672	AUID.144841
AUID.91668	AUID.86532
AUID.2879	AUID.2623
AUID.3766	AUID.2574
AUID.146575	AUID.144689
AUID.121447	AUID.98383
AUID.155517	AUID.144757
AUID.5814	AUID.5204
AUID.3611	AUID.2889
AUID.11554	AUID.19502
AUID.4508	AUID.3905
AUID.898	AUID.861
AUID.14480	AUID.22093
AUID.34019	AUID.13661
AUID.38456	AUID.14386
AUID.30597	AUID.13207
AUID.1039	AUID.1031
AUID.12310	AUID.20172
AUID.42381	AUID.10232
AUID.95157	AUID.86773
AUID.11146	AUID.11179
AUID.11417	AUID.19383
AUID.88120	AUID.86997
AUID.9955	AUID.9423
AUID.3264	AUID.2663
AUID.145626	AUID.144682
AUID.109496	AUID.98297
AUID.4391	AUID.3975
AUID.3811	AUID.2580
AUID.3214	AUID.2657
AUID.423	AUID.56
AUID.159198	AUID.144786
AUID.2927	AUID.2629
AUID.162395	AUID.144811
AUID.96502	AUID.96423
AUID.50353	AUID.44888
AUID.70	AUID.152
AUID.3433	AUID.2730
AUID.45	AUID.14
AUID.98035	AUID.97991
AUID.144447	AUID.130074
AUID.96495	AUID.96416
AUID.2818	AUID.2615
AUID.55122	AUID.44927
AUID.4883	AUID.4388
AUID.96433	AUID.96258
AUID.9926	AUID.9395
AUID.3423	AUID.2720
AUID.9499	AUID.9350
AUID.9920	AUID.9390
AUID.96565	AUID.96532
AUID.98199	AUID.97987
AUID.2795	AUID.2530
AUID.123372	AUID.98430
AUID.32164	AUID.10525
AUID.96568	AUID.96586
AUID.92048	AUID.86268
AUID.92667	AUID.86270
AUID.86911	AUID.86288
AUID.11458	AUID.11210
AUID.88404	AUID.87033
AUID.41703	AUID.15531
AUID.16411	AUID.23807
AUID.27626	AUID.12897
AUID.41582	AUID.15423
AUID.39951	AUID.14618
AUID.42422	AUID.16173
AUID.42065	AUID.15856
AUID.24806	AUID.12591
AUID.23125	AUID.12427
AUID.42231	AUID.16003
AUID.20070	AUID.27043
AUID.10746	AUID.18786
AUID.20771	AUID.27661
AUID.38209	AUID.14268
AUID.43042	AUID.10899
AUID.26828	AUID.12815
AUID.18510	AUID.11943
AUID.19104	AUID.12010
AUID.10310	AUID.18400
AUID.38799	AUID.14465
AUID.41810	AUID.10776
AUID.26105	AUID.32393
AUID.19670	AUID.12072
AUID.35890	AUID.13946
AUID.43896	AUID.17490
AUID.14346	AUID.21976
AUID.14297	AUID.21933
AUID.91784	AUID.86542
AUID.16048	AUID.23482
AUID.91356	AUID.86510
AUID.12412	AUID.20264
AUID.18745	AUID.25875
AUID.91277	AUID.86503
AUID.39231	AUID.14530
AUID.11285	AUID.19264
AUID.42178	AUID.15957
AUID.41594	AUID.15435
AUID.124063	AUID.98490
AUID.123319	AUID.98426
AUID.101670	AUID.98243
AUID.101015	AUID.98238
AUID.98208	AUID.98482
AUID.125983	AUID.98645
AUID.15612	AUID.23099
AUID.42710	AUID.16431
AUID.41866	AUID.15676
AUID.43914	AUID.17507
AUID.25572	AUID.12678
AUID.42529	AUID.10848
AUID.41165	AUID.15212
AUID.44307	AUID.17859
AUID.28462	AUID.12993
AUID.43960	AUID.10991
AUID.41247	AUID.15238
AUID.13522	AUID.21247
AUID.10273	AUID.18367
AUID.12006	AUID.11266
AUID.37959	AUID.10613
AUID.28638	AUID.13009
AUID.24956	AUID.12616
AUID.35733	AUID.13904
AUID.33249	AUID.38629
AUID.10356	AUID.18440
AUID.12145	AUID.11281
AUID.37567	AUID.14125
AUID.92454	AUID.86589
AUID.43401	AUID.17046
AUID.24038	AUID.30559
AUID.31130	AUID.13279
AUID.42461	AUID.16208
AUID.172444	AUID.172367
AUID.3914	AUID.4585
AUID.41799	AUID.15617
AUID.61756	AUID.59470
AUID.56595	AUID.55562
AUID.40712	AUID.14928
AUID.29814	AUID.13143
AUID.42429	AUID.10838
AUID.13531	AUID.21255
AUID.44024	AUID.10996
AUID.9095	AUID.5614
AUID.40638	AUID.14876
AUID.24517	AUID.10428
AUID.42764	AUID.16479
AUID.40799	AUID.14995
AUID.44637	AUID.18149
AUID.12150	AUID.20032
AUID.108	AUID.185
AUID.43600	AUID.17223
AUID.393	AUID.53
AUID.88890	AUID.86327
AUID.44621	AUID.18135
AUID.42463	AUID.16210
AUID.10712	AUID.18756
AUID.91970	AUID.86557
AUID.59120	AUID.57025
AUID.90070	AUID.86403
AUID.79993	AUID.64509
AUID.12957	AUID.20747
AUID.93443	AUID.86659
AUID.11631	AUID.11230
AUID.156282	AUID.146423
AUID.12951	AUID.20742
AUID.19352	AUID.26409
AUID.41894	AUID.15702
AUID.41859	AUID.15671
AUID.18470	AUID.25633
AUID.12987	AUID.20775
AUID.23582	AUID.30165
AUID.56746	AUID.55577
AUID.55899	AUID.56655
AUID.59197	AUID.56797
AUID.57314	AUID.56781
AUID.43525	AUID.17157
AUID.61785	AUID.59473
AUID.96986	AUID.96807
AUID.13490	AUID.11419
AUID.57945	AUID.56910
AUID.60008	AUID.59514
AUID.62054	AUID.62555
AUID.42969	AUID.16665
AUID.10619	AUID.18673
AUID.56936	AUID.56831
AUID.14484	AUID.11527
AUID.21598	AUID.10393
AUID.38621	AUID.14433
AUID.17010	AUID.11794
AUID.42299	AUID.10825
AUID.39686	AUID.14584
AUID.92307	AUID.86579
AUID.18823	AUID.25940
AUID.18321	AUID.11925
AUID.41514	AUID.10745
AUID.88141	AUID.86999
AUID.172431	AUID.172356
AUID.191	AUID.257
AUID.37788	AUID.14152
AUID.23433	AUID.30033
AUID.11637	AUID.19576
AUID.21695	AUID.12275
AUID.44609	AUID.18125
AUID.17611	AUID.11857
AUID.31718	AUID.13359
AUID.18440	AUID.25605
AUID.35521	AUID.13841
AUID.14952	AUID.11576
AUID.43709	AUID.10970
AUID.31375	AUID.36995
AUID.14877	AUID.22443
AUID.12088	AUID.19978
AUID.16240	AUID.11711
AUID.16357	AUID.23763
AUID.43057	AUID.16744
AUID.42817	AUID.16528
AUID.42585	AUID.16318
AUID.17248	AUID.11821
AUID.20720	AUID.12181
AUID.12910	AUID.20704
AUID.35409	AUID.13809
AUID.26939	AUID.33122
AUID.15179	AUID.22715
AUID.41580	AUID.15422
AUID.25165	AUID.31555
AUID.59185	AUID.56796
AUID.44140	AUID.17711
AUID.43431	AUID.17072
AUID.41881	AUID.10783
AUID.11822	AUID.19742
AUID.12652	AUID.20476
AUID.10338	AUID.18424
AUID.42337	AUID.16097
AUID.42519	AUID.16261
AUID.57321	AUID.56859
AUID.42748	AUID.16465
AUID.26063	AUID.32359
AUID.14089	AUID.21751
AUID.19882	AUID.12092
AUID.10362	AUID.18445
AUID.14546	AUID.22150
AUID.41708	AUID.10765
AUID.43922	AUID.17514
AUID.3784	AUID.2576
AUID.20831	AUID.27710
AUID.42382	AUID.10833
AUID.17889	AUID.10351
AUID.14529	AUID.11532
AUID.31198	AUID.13292
AUID.34046	AUID.13664
AUID.22038	AUID.12319
AUID.88330	AUID.87010
AUID.23331	AUID.12442
AUID.15093	AUID.11588
AUID.38898	AUID.14479
AUID.22131	AUID.12327
AUID.13218	AUID.11392
AUID.13842	AUID.11457
AUID.26437	AUID.12779
AUID.31389	AUID.13328
AUID.320	AUID.45
AUID.90951	AUID.86475
AUID.95105	AUID.86768
AUID.42975	AUID.16670
AUID.90098	AUID.88617
AUID.96958	AUID.96781
AUID.55875	AUID.55615
AUID.35455	AUID.10570
AUID.40654	AUID.14887
AUID.29480	AUID.13111
AUID.19979	AUID.12101
AUID.38935	AUID.14484
AUID.43846	AUID.17444
AUID.42946	AUID.16644
AUID.14259	AUID.21901
AUID.19469	AUID.26507
AUID.33256	AUID.13546
AUID.13971	AUID.21647
AUID.26312	AUID.32562
AUID.43592	AUID.17216
AUID.18713	AUID.25848
AUID.19620	AUID.26642
AUID.13638	AUID.21349
AUID.15452	AUID.22957
AUID.40707	AUID.14923
AUID.384	AUID.52
AUID.44010	AUID.17594
AUID.19164	AUID.12016
AUID.15911	AUID.11675
AUID.44701	AUID.11068
AUID.40298	AUID.10665
AUID.10196	AUID.11989
AUID.44236	AUID.11016
AUID.42222	AUID.10816
AUID.31297	AUID.13319
AUID.9303	AUID.5807
AUID.172503	AUID.172089
AUID.172275	AUID.172098
AUID.145150	AUID.144678
AUID.15628	AUID.23114
AUID.44115	AUID.17689
AUID.14318	AUID.21952
AUID.42125	AUID.15910
AUID.17949	AUID.25168
AUID.20329	AUID.12146
AUID.42690	AUID.16413
AUID.19872	AUID.12091
AUID.40831	AUID.15020
AUID.38034	AUID.14216
AUID.94	AUID.174
AUID.15297	AUID.11608
AUID.11220	AUID.11186
AUID.41556	AUID.15400
AUID.17234	AUID.24534
AUID.27734	AUID.10466
AUID.33174	AUID.13534
AUID.12828	AUID.20629
AUID.27101	AUID.12838
AUID.44056	AUID.10999
AUID.13777	AUID.21474
AUID.25182	AUID.31570
AUID.35961	AUID.13960
AUID.44685	AUID.11066
AUID.15668	AUID.23151
AUID.41498	AUID.15348
AUID.14225	AUID.21872
AUID.90574	AUID.86442
AUID.37597	AUID.14128
AUID.43982	AUID.17568
AUID.61606	AUID.59456
AUID.24452	AUID.30931
AUID.10991	AUID.11164
AUID.10997	AUID.19008
AUID.43146	AUID.16823
AUID.37440	AUID.14110
AUID.44127	AUID.17699
AUID.33641	AUID.13625
AUID.17074	AUID.24393
AUID.16550	AUID.11746
AUID.11334	AUID.19309
AUID.18875	AUID.11987
AUID.96947	AUID.96771
AUID.3561	AUID.2846
AUID.39706	AUID.14586
AUID.35220	AUID.13778
AUID.15530	AUID.11636
AUID.27569	AUID.12882
AUID.11789	AUID.11245
AUID.51	AUID.135
AUID.67	AUID.149
AUID.90749	AUID.86263
AUID.87951	AUID.86290
AUID.58195	AUID.56934
AUID.26550	AUID.12789
AUID.20649	AUID.12174
AUID.12637	AUID.11332
AUID.125145	AUID.98580
AUID.63392	AUID.61873
AUID.19438	AUID.26482
AUID.854	AUID.854
AUID.42212	AUID.10815
AUID.61828	AUID.61864
AUID.82389	AUID.61810
AUID.9333	AUID.9343
AUID.98032	AUID.97990
AUID.44129	AUID.17701
AUID.88559	AUID.86306
AUID.38017	AUID.14206
AUID.16375	AUID.11723
AUID.14277	AUID.11503
AUID.26132	AUID.12736
AUID.94145	AUID.86703
AUID.91842	AUID.86548
AUID.19845	AUID.12088
AUID.17283	AUID.11824
AUID.42503	AUID.16246
AUID.36900	AUID.14066
AUID.1024	AUID.1017
AUID.15356	AUID.10322
AUID.11987	AUID.10282
AUID.17731	AUID.11869
AUID.43357	AUID.10932
AUID.10392	AUID.11100
AUID.11622	AUID.11229
AUID.994	AUID.988
AUID.13818	AUID.11453
AUID.10516	AUID.11112
AUID.88423	AUID.86297
AUID.11	AUID.99
AUID.5500	AUID.5183
AUID.177297	AUID.177186
AUID.12099	AUID.19987
AUID.16873	AUID.24216
AUID.42580	AUID.16314
AUID.16902	AUID.24238
AUID.40906	AUID.15078
AUID.10818	AUID.18851
AUID.40349	AUID.10669
AUID.95558	AUID.86802
AUID.42508	AUID.16250
AUID.30360	AUID.13187
AUID.23776	AUID.30327
AUID.89972	AUID.86393
AUID.11326	AUID.19301
AUID.95862	AUID.86824
AUID.4155	AUID.4824
AUID.17650	AUID.11860
AUID.41805	AUID.15622
AUID.17018	AUID.24344
AUID.15765	AUID.11660
AUID.41097	AUID.10721
AUID.35637	AUID.10576
AUID.16999	AUID.11793
AUID.89239	AUID.86346
AUID.42704	AUID.16425
AUID.44528	AUID.11048
AUID.40364	AUID.14723
AUID.22096	AUID.10399
AUID.26115	AUID.12732
AUID.24486	AUID.12561
AUID.27766	AUID.12915
AUID.42081	AUID.15870
AUID.16460	AUID.11735
AUID.42936	AUID.10888
AUID.26219	AUID.12748
AUID.41834	AUID.15648
AUID.41618	AUID.15456
AUID.145806	AUID.144684
AUID.22560	AUID.29256
AUID.17241	AUID.24540
AUID.44751	AUID.11073
AUID.14844	AUID.22414
AUID.11104	AUID.19102
AUID.35480	AUID.13832
AUID.17250	AUID.24547
AUID.26240	AUID.12754
AUID.23534	AUID.12458
AUID.19085	AUID.12008
AUID.33384	AUID.13584
AUID.14425	AUID.10311
AUID.257	AUID.38
AUID.174800	AUID.174380
AUID.34	AUID.120
AUID.746	AUID.9
AUID.32724	AUID.13455
AUID.127604	AUID.98206
AUID.56	AUID.139
AUID.14537	AUID.22142
AUID.35593	AUID.10574
AUID.36629	AUID.14041
AUID.34129	AUID.39373
AUID.14834	AUID.22405
AUID.13939	AUID.21619
AUID.20072	AUID.12114
AUID.44477	AUID.18008
AUID.16657	AUID.24027
AUID.42476	AUID.16221
AUID.43379	AUID.17027
AUID.18447	AUID.25612
AUID.2536	AUID.3156
AUID.41945	AUID.15747
AUID.93237	AUID.86641
AUID.42170	AUID.15950
AUID.41642	AUID.15478
AUID.20063	AUID.27038
AUID.3	AUID.95
AUID.18767	AUID.11973
AUID.36156	AUID.13982
AUID.27974	AUID.12946
AUID.88517	AUID.87138
AUID.42613	AUID.16344
AUID.705	AUID.82
AUID.12935	AUID.11361
AUID.35746	AUID.13914
AUID.44818	AUID.11080
AUID.12061	AUID.11271
AUID.35567	AUID.10573
AUID.14530	AUID.22136
AUID.28908	AUID.13030
AUID.13526	AUID.21251
AUID.27015	AUID.33189
AUID.129996	AUID.98977
AUID.2896	AUID.2624
AUID.3427	AUID.2724
AUID.96302	AUID.96329
AUID.86497	AUID.86872
AUID.14323	AUID.10310
AUID.42191	AUID.15969
AUID.30075	AUID.10496
AUID.38065	AUID.14228
AUID.149	AUID.221
AUID.31004	AUID.13248
AUID.35582	AUID.13847
AUID.43176	AUID.10913
AUID.17478	AUID.11845
AUID.13081	AUID.20857
AUID.20482	AUID.12158
AUID.19911	AUID.12095
AUID.23649	AUID.30222
AUID.35735	AUID.13905
AUID.16859	AUID.24204
AUID.24213	AUID.12538
AUID.44449	AUID.11039
AUID.42211	AUID.10230
AUID.12384	AUID.11306
AUID.43419	AUID.10940
AUID.20638	AUID.12173
AUID.10161	AUID.10147
AUID.89314	AUID.87888
AUID.98064	AUID.98041
AUID.10095	AUID.9554
AUID.9431	AUID.9657
AUID.104597	AUID.99527
AUID.90615	AUID.89090
AUID.37303	AUID.14099
AUID.53910	AUID.44865
AUID.6470	AUID.5106
AUID.12953	AUID.20743
AUID.12404	AUID.11308
AUID.22676	AUID.10406
AUID.21486	AUID.12256
AUID.23880	AUID.12509
AUID.43397	AUID.17043
AUID.22794	AUID.10408
AUID.10170	AUID.11189
AUID.43842	AUID.10981
AUID.18848	AUID.11984
AUID.44511	AUID.18039
AUID.13520	AUID.11423
AUID.18230	AUID.25422
AUID.26008	AUID.32311
AUID.43025	AUID.16715
AUID.17024	AUID.24349
AUID.10725	AUID.18768
AUID.13633	AUID.21344
AUID.38401	AUID.14350
AUID.42158	AUID.15940
AUID.34904	AUID.13739
AUID.27787	AUID.12921
AUID.21394	AUID.28214
AUID.20189	AUID.10378
AUID.22271	AUID.12339
AUID.172350	AUID.172106
AUID.41151	AUID.15200
AUID.16033	AUID.23469
AUID.41112	AUID.15175
AUID.40351	AUID.14715
AUID.88390	AUID.87020
AUID.44778	AUID.18279
AUID.42559	AUID.16295
AUID.13998	AUID.21671
AUID.44727	AUID.18227
AUID.43492	AUID.10947
AUID.12172	AUID.11285
AUID.16031	AUID.23467
AUID.43563	AUID.17191
AUID.42863	AUID.16569
AUID.41646	AUID.15481
AUID.11347	AUID.19319
AUID.35427	AUID.13812
AUID.23549	AUID.12460
AUID.172746	AUID.172667
AUID.171	AUID.240
AUID.42244	AUID.10819
AUID.11758	AUID.19682
AUID.23869	AUID.12508
AUID.89931	AUID.86389
AUID.33905	AUID.13648
AUID.41212	AUID.10729
AUID.12041	AUID.19936
AUID.10514	AUID.18582
AUID.40763	AUID.14965
AUID.32896	AUID.13478
AUID.16109	AUID.23534
AUID.42094	AUID.15882
AUID.56004	AUID.55629
AUID.43986	AUID.17572
AUID.15471	AUID.22974
AUID.41107	AUID.15173
AUID.35459	AUID.13827
AUID.13977	AUID.21653
AUID.32069	AUID.13393
AUID.135672	AUID.130113
AUID.147335	AUID.144697
AUID.93354	AUID.86653
AUID.43558	AUID.17187
AUID.15938	AUID.23387
AUID.13359	AUID.21102
AUID.457	AUID.6
AUID.42822	AUID.10877
AUID.42352	AUID.16111
AUID.41086	AUID.15164
AUID.41298	AUID.15251
AUID.44067	AUID.17644
AUID.23155	AUID.12429
AUID.20020	AUID.27000
AUID.15874	AUID.23331
AUID.13120	AUID.20893
AUID.15772	AUID.11661
AUID.61579	AUID.59664
AUID.35610	AUID.13866
AUID.26940	AUID.12826
AUID.30853	AUID.13232
AUID.43027	AUID.16716
AUID.37911	AUID.10611
AUID.44787	AUID.18287
AUID.15540	AUID.23034
AUID.1002	AUID.996
AUID.65102	AUID.61885
AUID.14713	AUID.11551
AUID.24285	AUID.30781
AUID.12947	AUID.20738
AUID.15139	AUID.11593
AUID.13001	AUID.20786
AUID.24853	AUID.12601
AUID.11450	AUID.19412
AUID.44176	AUID.17744
AUID.11704	AUID.11237
AUID.18035	AUID.11897
AUID.440	AUID.58
AUID.1	AUID.1
AUID.41512	AUID.15360
AUID.17051	AUID.11798
AUID.42899	AUID.16602
AUID.27257	AUID.12851
AUID.98036	AUID.98020
AUID.61650	AUID.59727
AUID.172809	AUID.172732
AUID.136037	AUID.130014
AUID.143582	AUID.130007
AUID.355	AUID.49
AUID.66124	AUID.61894
AUID.58370	AUID.56948
AUID.171315	AUID.144667
AUID.3602	AUID.2557
AUID.68	AUID.150
AUID.160622	AUID.144798
AUID.9904	AUID.9382
AUID.30065	AUID.13166
AUID.43267	AUID.16928
AUID.172572	AUID.172478
AUID.96585	AUID.96522
AUID.17328	AUID.24615
AUID.35800	AUID.40748
AUID.10789	AUID.18824
AUID.38105	AUID.14241
AUID.3624	AUID.2560
AUID.3249	AUID.2661
AUID.22276	AUID.28999
AUID.44697	AUID.18201
AUID.35747	AUID.13915
AUID.17430	AUID.11840
AUID.13154	AUID.20922
AUID.12181	AUID.20058
AUID.44345	AUID.17893
AUID.4501	AUID.4032
AUID.3527	AUID.2816
AUID.90167	AUID.86409
AUID.56159	AUID.55738
AUID.10793	AUID.18828
AUID.11750	AUID.11243
AUID.26920	AUID.12824
AUID.41320	AUID.10733
AUID.19291	AUID.26358
AUID.18025	AUID.25236
AUID.89929	AUID.88464
AUID.11228	AUID.19213
AUID.44054	AUID.17633
AUID.14355	AUID.11512
AUID.16343	AUID.11719
AUID.13854	AUID.21542
AUID.56528	AUID.56070
AUID.124814	AUID.102795
AUID.26039	AUID.32338
AUID.61	AUID.144
AUID.87238	AUID.86932
AUID.30425	AUID.36194
AUID.42801	AUID.10875
AUID.30009	AUID.13161
AUID.41080	AUID.15159
AUID.43646	AUID.17263
AUID.28178	AUID.12965
AUID.28979	AUID.13038
AUID.43471	AUID.17108
AUID.15412	AUID.11621
AUID.93469	AUID.86660
AUID.13389	AUID.21129
AUID.52242	AUID.44864
AUID.88553	AUID.87171
AUID.12127	AUID.11279
AUID.31265	AUID.13313
AUID.11885	AUID.11255
AUID.18766	AUID.25891
AUID.18873	AUID.25984
AUID.22688	AUID.12380
AUID.26087	AUID.32380
AUID.41754	AUID.10770
AUID.14207	AUID.11494
AUID.34234	AUID.10556
AUID.23	AUID.110
AUID.43329	AUID.10243
AUID.39544	AUID.10652
AUID.21852	AUID.12300
AUID.13790	AUID.11451
AUID.39839	AUID.14599
AUID.15187	AUID.11598
AUID.13591	AUID.21308
AUID.11653	AUID.19590
AUID.43269	AUID.16930
AUID.11689	AUID.11235
AUID.43782	AUID.10977
AUID.42012	AUID.15809
AUID.39784	AUID.10655
AUID.10220	AUID.10549
AUID.43311	AUID.10927
AUID.23751	AUID.10419
AUID.13056	AUID.11374
AUID.44639	AUID.11061
AUID.11161	AUID.11181
AUID.10193	AUID.10336
AUID.38425	AUID.10632
AUID.44549	AUID.11050
AUID.44182	AUID.10253
AUID.37342	AUID.10603
AUID.35720	AUID.10579
AUID.16008	AUID.10330
AUID.24920	AUID.12607
AUID.15951	AUID.11679
AUID.12366	AUID.11304
AUID.15687	AUID.23167
AUID.33157	AUID.10538
AUID.12100	AUID.11276
AUID.11591	AUID.19534
AUID.16366	AUID.23771
AUID.29339	AUID.13084
AUID.13438	AUID.11414
AUID.42183	AUID.10812
AUID.59135	AUID.56790
AUID.42827	AUID.16536
AUID.61676	AUID.59443
AUID.55811	AUID.56575
AUID.56503	AUID.56049
AUID.58448	AUID.56955
AUID.58959	AUID.56788
AUID.30940	AUID.36653
AUID.55903	AUID.56659
AUID.13599	AUID.11432
AUID.15072	AUID.22621
AUID.16862	AUID.24207
AUID.41950	AUID.15752
AUID.88852	AUID.87450
AUID.33727	AUID.13633
AUID.11276	AUID.19257
AUID.60	AUID.143
AUID.38032	AUID.10209
AUID.21690	AUID.12274
AUID.42184	AUID.15962
AUID.34994	AUID.13747
AUID.40746	AUID.14955
AUID.88445	AUID.87071
AUID.40495	AUID.14795
AUID.38476	AUID.14404
AUID.40644	AUID.10688
AUID.42139	AUID.15923
AUID.22662	AUID.12378
AUID.41335	AUID.15264
AUID.23020	AUID.12418
AUID.18226	AUID.11912
AUID.94974	AUID.86759
AUID.10238	AUID.15890
AUID.20763	AUID.12187
AUID.33732	AUID.10550
AUID.10822	AUID.18854
AUID.19230	AUID.12020
AUID.26226	AUID.12750
AUID.20175	AUID.12129
AUID.12442	AUID.20289
AUID.10744	AUID.11138
AUID.19373	AUID.12040
AUID.41961	AUID.10789
AUID.16782	AUID.11769
AUID.15034	AUID.11581
AUID.24852	AUID.12600
AUID.41174	AUID.15216
AUID.12242	AUID.20113
AUID.90960	AUID.86476
AUID.14309	AUID.21944
AUID.25534	AUID.12674
AUID.43830	AUID.17429
AUID.42445	AUID.16193
AUID.11617	AUID.19558
AUID.25409	AUID.12661
AUID.19075	AUID.12007
AUID.32955	AUID.10534
AUID.41483	AUID.15335
AUID.41942	AUID.10788
AUID.13668	AUID.21376
AUID.41800	AUID.15618
AUID.25135	AUID.10436
AUID.22262	AUID.12338
AUID.44582	AUID.11055
AUID.29757	AUID.13139
AUID.40659	AUID.14890
AUID.22761	AUID.12393
AUID.32817	AUID.13466
AUID.19183	AUID.26259
AUID.17230	AUID.11817
AUID.15784	AUID.23250
AUID.14547	AUID.22151
AUID.9085	AUID.5605
AUID.171112	AUID.144666
AUID.146963	AUID.144693
AUID.24288	AUID.30784
AUID.27671	AUID.12903
AUID.41889	AUID.15697
AUID.29492	AUID.35352
AUID.147565	AUID.145624
AUID.166108	AUID.147731
AUID.92185	AUID.86571
AUID.26476	AUID.12783
AUID.136880	AUID.130205
AUID.11466	AUID.19425
AUID.12315	AUID.20177
AUID.88711	AUID.87318
AUID.41784	AUID.10774
AUID.15676	AUID.23157
AUID.15180	AUID.22716
AUID.43142	AUID.16820
AUID.27782	AUID.12919
AUID.14295	AUID.11506
AUID.33347	AUID.13569
AUID.86900	AUID.86902
AUID.53	AUID.137
AUID.16963	AUID.24293
AUID.24964	AUID.31377
AUID.23763	AUID.30316
AUID.4919	AUID.4422
AUID.79950	AUID.64471
AUID.12629	AUID.20455
AUID.44333	AUID.17882
AUID.43155	AUID.16831
AUID.19351	AUID.12036
AUID.42193	AUID.15970
AUID.25327	AUID.31701
AUID.13017	AUID.20799
AUID.16475	AUID.23864
AUID.37534	AUID.14117
AUID.41197	AUID.15225
AUID.31541	AUID.13343
AUID.10657	AUID.18707
AUID.12616	AUID.11330
AUID.44267	AUID.11019
AUID.88391	AUID.87021
AUID.41543	AUID.10748
AUID.36573	AUID.10594
AUID.10348	AUID.18433
AUID.41576	AUID.15418
AUID.14749	AUID.22331
AUID.10586	AUID.18644
AUID.18934	AUID.26038
AUID.43490	AUID.17126
AUID.10857	AUID.18884
AUID.29148	AUID.13055
AUID.36729	AUID.14051
AUID.42903	AUID.16605
AUID.10662	AUID.18710
AUID.42557	AUID.16293
AUID.43074	AUID.16758
AUID.30143	AUID.13172
AUID.38234	AUID.14285
AUID.36454	AUID.14020
AUID.38653	AUID.43029
AUID.17659	AUID.11861
AUID.25169	AUID.31558
AUID.17345	AUID.24630
AUID.20549	AUID.12165
AUID.31242	AUID.13300
AUID.41405	AUID.15284
AUID.21453	AUID.28269
AUID.21517	AUID.12259
AUID.38463	AUID.14391
AUID.12557	AUID.11324
AUID.40991	AUID.15128
AUID.19806	AUID.26812
AUID.40308	AUID.14687
AUID.23899	AUID.12511
AUID.42103	AUID.10804
AUID.81629	AUID.62172
AUID.20371	AUID.12150
AUID.10510	AUID.18578
AUID.13208	AUID.20969
AUID.42258	AUID.10821
AUID.26230	AUID.12752
AUID.40768	AUID.14970
AUID.56486	AUID.56033
AUID.35757	AUID.13924
AUID.17300	AUID.11827
AUID.31753	AUID.13362
AUID.81976	AUID.62201
AUID.84692	AUID.61851
AUID.117974	AUID.98356
AUID.39934	AUID.14616
AUID.43322	AUID.16978
AUID.41771	AUID.10772
AUID.10663	AUID.18711
AUID.33387	AUID.13587
AUID.38256	AUID.14292
AUID.39195	AUID.14519
AUID.44429	AUID.17966
AUID.92966	AUID.86621
AUID.43952	AUID.17540
AUID.25248	AUID.31630
AUID.19066	AUID.12006
AUID.40664	AUID.14893
AUID.44235	AUID.17796
AUID.39139	AUID.10646
AUID.15181	AUID.22717
AUID.43879	AUID.17474
AUID.92898	AUID.86616
AUID.38027	AUID.14212
AUID.43990	AUID.17576
AUID.17211	AUID.11813
AUID.41467	AUID.15321
AUID.23570	AUID.12463
AUID.11232	AUID.19216
AUID.22529	AUID.12362
AUID.43536	AUID.17167
AUID.40711	AUID.14927
AUID.36926	AUID.14069
AUID.27632	AUID.12898
AUID.41536	AUID.15381
AUID.41437	AUID.15293
AUID.30000	AUID.13160
AUID.31283	AUID.13317
AUID.3638	AUID.2913
AUID.20810	AUID.27695
AUID.38858	AUID.14472
AUID.41013	AUID.15136
AUID.34615	AUID.13716
AUID.34672	AUID.13721
AUID.42930	AUID.16630
AUID.11343	AUID.19316
AUID.10355	AUID.18439
AUID.40680	AUID.14905
AUID.43400	AUID.10938
AUID.36764	AUID.14053
AUID.14426	AUID.11519
AUID.22616	AUID.12370
AUID.35599	AUID.13857
AUID.44384	AUID.17926
AUID.14733	AUID.22317
AUID.35731	AUID.13903
AUID.40793	AUID.14990
AUID.43743	AUID.10973
AUID.33230	AUID.13543
AUID.11056	AUID.11171
AUID.17704	AUID.24952
AUID.33341	AUID.13568
AUID.41727	AUID.15552
AUID.10722	AUID.18765
AUID.27647	AUID.12900
AUID.14879	AUID.22445
AUID.6092	AUID.5225
AUID.38125	AUID.14250
AUID.18987	AUID.11998
AUID.37222	AUID.14093
AUID.43393	AUID.17040
AUID.23077	AUID.10411
AUID.43679	AUID.17291
AUID.41900	AUID.15707
AUID.30515	AUID.13200
AUID.35742	AUID.13911
AUID.42279	AUID.16046
AUID.10186	AUID.11628
AUID.42865	AUID.10882
AUID.40535	AUID.14816
AUID.11074	AUID.11173
AUID.41662	AUID.10760
AUID.50603	AUID.44862
AUID.12744	AUID.10177
AUID.12245	AUID.11292
AUID.40545	AUID.10682
AUID.49240	AUID.44877
